Year,Date,Time,Race Name,Course,Position,Draw,Horse Name,SP,Jockey,Trainer
2022,Fri/18/Mar,03:30,Boodles Cheltenham Gold Cup Chase (Grade 1) (GBB Race),Cheltenham,2,7,Minella Indo (IRE),7/1,Robbie Power Henry De Bromhead,Robbie Power Henry De Bromhead
2022,Fri/18/Mar,03:30,Boodles Cheltenham Gold Cup Chase (Grade 1) (GBB Race),Cheltenham,3,8,Protektorat (FR),10/1,Harry Skelton Dan Skelton,Harry Skelton Dan Skelton
2022,Fri/18/Mar,03:30,Boodles Cheltenham Gold Cup Chase (Grade 1) (GBB Race),Cheltenham,6,1,Al Boum Photo (FR),6/1,Paul Townend W P Mullins,Paul Townend W P Mullins
2022,Fri/18/Mar,03:30,Boodles Cheltenham Gold Cup Chase (Grade 1) (GBB Race),Cheltenham,7,3,Asterion Forlonge (FR),22/1,B J Cooper W P Mullins,B J Cooper W P Mullins
2022,Fri/18/Mar,03:30,Boodles Cheltenham Gold Cup Chase (Grade 1) (GBB Race),Cheltenham,8,10,Santini,66/1,Nick Scholfield Polly Gundry,Nick Scholfield Polly Gundry
2022,Fri/18/Mar,03:30,Boodles Cheltenham Gold Cup Chase (Grade 1) (GBB Race),Cheltenham,9,4,Aye Right (IRE),80/1,Callum Bewley Harriet Graham & Gary Rutherford,Callum Bewley Harriet Graham & Gary Rutherford
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,1,17,The Nice Guy (IRE),18/1,Sean O'Keeffe W P Mullins,Sean O'Keeffe W P Mullins
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,2,13,Minella Cocooner (IRE),9/2,Paul Townend W P Mullins,Paul Townend W P Mullins
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,3,2,Bardenstown Lad,20/1,Sean Bowen John C McConnell,Sean Bowen John C McConnell
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,4,1,Ballygrifincottage (IRE),28/1,Harry Skelton Dan Skelton,Harry Skelton Dan Skelton
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,5,9,Green Book (FR),40/1,Charlie Deutsch Venetia Williams,Charlie Deutsch Venetia Williams
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,6,14,Ramillies (IRE),28/1,B J Cooper W P Mullins,B J Cooper W P Mullins
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,7,12,Mahler Mission (IRE),66/1,James Bowen John C McConnell,James Bowen John C McConnell
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,8,3,Brorson (IRE),100/1,Jamie Moore Martin Keighley,Jamie Moore Martin Keighley
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,9,8,Good Time Jonny (IRE),12/1,Kevin Sexton A J Martin,Kevin Sexton A J Martin
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,10,15,Shantreusse (IRE),12/1,Rachael Blackmore Henry De Bromhead,Rachael Blackmore Henry De Bromhead
2022,Fri/18/Mar,02:50,Albert Bartlett Novices' Hurdle (Grade 1) (Registered As The Spa Novices' Hurdle) (GBB Race),Cheltenham,11,5,Eric Bloodaxe (IRE),50/1,J J Slevin Joseph Patrick O'Brien,J J Slevin Joseph Patrick O'Brien
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,1,12,Vauban (FR),6/4F,Paul Townend W P Mullins,Paul Townend W P Mullins
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,2,3,Fil Dor (FR),11/2,Davy Russell Gordon Elliott,Davy Russell Gordon Elliott
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,4,4,Icare Allen (FR),10/1,Mark Walsh W P Mullins,Mark Walsh W P Mullins
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,5,5,Il Etait Temps (FR),12/1,Danny Mullins W P Mullins,Danny Mullins W P Mullins
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,6,10,Porticello (FR),8/1,Jamie Moore Gary Moore,Jamie Moore Gary Moore
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,7,2,Doctor Parnassus (IRE),25/1,Harry Skelton Dan Skelton,Harry Skelton Dan Skelton
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,8,8,Lunar Power (IRE),80/1,Sean Flanagan Noel Meade,Sean Flanagan Noel Meade
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,9,6,Knight Salute,16/1,Paddy Brennan Milton Harris,Paddy Brennan Milton Harris
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,10,11,Teddy Blue (GER),40/1,Joshua Moore Gary Moore,Joshua Moore Gary Moore
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,11,7,Koi Dodville (FR),200/1,Tom Scudamore David Pipe,Tom Scudamore David Pipe
2022,Fri/18/Mar,01:30,JCB Triumph Hurdle (Juvenile) (Grade 1) (GBB Race),Cheltenham,12,1,Ages Of Man (IRE),200/1,Jonathan Moore Anthony McCann,Jonathan Moore Anthony McCann
2022,Fri/18/Mar,04:10,St. James's Place Festival Challenge Cup Open Hunters' Chase,Cheltenham,1,2,Billaway (IRE),13/8F,Mr P W Mullins W P Mullins,Mr P W Mullins W P Mullins
2022,Fri/18/Mar,04:10,St. James's Place Festival Challenge Cup Open Hunters' Chase,Cheltenham,3,11,Mighty Stowaway (IRE),33/1,Mr J J Codd Gordon Elliott,Mr J J Codd Gordon Elliott
2022,Fri/18/Mar,04:10,St. James's Place Festival Challenge Cup Open Hunters' Chase,Cheltenham,4,7,Dubai Quest (IRE),13/2,Miss Gina Andrews T Ellis,Miss Gina Andrews T Ellis
2022,Fri/18/Mar,04:10,St. James's Place Festival Challenge Cup Open Hunters' Chase,Cheltenham,5,18,Senor Lombardy (IRE),66/1,Mr Lyall Hodgins Mrs K Harding,Mr Lyall Hodgins Mrs K Harding
2022,Fri/18/Mar,04:10,St. James's Place Festival Challenge Cup Open Hunters' Chase,Cheltenham,6,15,Pont Aven (IRE),14/1,Alex Chadwick J P Owen,Alex Chadwick J P Owen
2022,Fri/18/Mar,04:10,St. James's Place Festival Challenge Cup Open Hunters' Chase,Cheltenham,F,3,Bob And Co (FR),11/2,Mr David Maxwell Paul Nicholls,Mr David Maxwell Paul Nicholls
2022,Fri/18/Mar,04:50,Mrs Paddy Power Mares' Chase (Registered As The Liberthine Mares' Chase) (Grade 2) (GBB Race),Cheltenham,1,3,Elimay (FR),9/4,Mark Walsh W P Mullins,Mark Walsh W P Mullins
2022,Fri/18/Mar,04:50,Mrs Paddy Power Mares' Chase (Registered As The Liberthine Mares' Chase) (Grade 2) (GBB Race),Cheltenham,2,6,Pink Legend,33/1,Charlie Deutsch Venetia Williams,Charlie Deutsch Venetia Williams
2022,Fri/18/Mar,04:50,Mrs Paddy Power Mares' Chase (Registered As The Liberthine Mares' Chase) (Grade 2) (GBB Race),Cheltenham,4,8,Zambella (FR),10/1,Daryl Jacob Nigel Twiston-Davies,Daryl Jacob Nigel Twiston-Davies
2022,Fri/18/Mar,04:50,Mrs Paddy Power Mares' Chase (Registered As The Liberthine Mares' Chase) (Grade 2) (GBB Race),Cheltenham,5,1,Concertista (FR),2/1F,Paul Townend W P Mullins,Paul Townend W P Mullins
2022,Fri/18/Mar,04:50,Mrs Paddy Power Mares' Chase (Registered As The Liberthine Mares' Chase) (Grade 2) (GBB Race),Cheltenham,6,7,Vienna Court (IRE),14/1,Sam Twiston-Davies Nigel Twiston-Davies,Sam Twiston-Davies Nigel Twiston-Davies
2022,Fri/18/Mar,04:50,Mrs Paddy Power Mares' Chase (Registered As The Liberthine Mares' Chase) (Grade 2) (GBB Race),Cheltenham,7,5,Mount Ida (IRE),5/2,Davy Russell Gordon Elliott,Davy Russell Gordon Elliott
2022,Fri/18/Mar,04:50,Mrs Paddy Power Mares' Chase (Registered As The Liberthine Mares' Chase) (Grade 2) (GBB Race),Cheltenham,F,4,Maid O'Malley,100/1,Sam Coltherd Stuart Coltherd,Sam Coltherd Stuart Coltherd
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,1,15,State Man (FR),11/4F,Paul Townend W P Mullins,Paul Townend W P Mullins
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,2,8,First Street,16/1,Nico de Boinville Nicky Henderson,Nico de Boinville Nicky Henderson
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,3,16,Colonel Mustard (FR),13/2,Conor Orr 3 Mrs Lorna Fowler,Conor Orr 3 Mrs Lorna Fowler
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,4,13,West Cork,13/2,Harry Skelton Dan Skelton,Harry Skelton Dan Skelton
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,5,4,Ballyadam (IRE),50/1,Aidan Coleman Henry De Bromhead,Aidan Coleman Henry De Bromhead
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,6,17,Suprise Package,9/1,Kevin Sexton Peter Fahey,Kevin Sexton Peter Fahey
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,7,19,Cormier (IRE),33/1,Sean Quinlan Brian Ellison,Sean Quinlan Brian Ellison
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,8,2,My Mate Mozzie (IRE),16/1,Kieren Buckley 5 Gavin Cromwell,Kieren Buckley 5 Gavin Cromwell
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,9,12,Farout (IRE),50/1,Brian Hayes W P Mullins,Brian Hayes W P Mullins
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,11,7,Faivoir (FR),40/1,Bridget Andrews Dan Skelton,Bridget Andrews Dan Skelton
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,12,26,Tempo Chapter Two (IRE),40/1,Danny Mullins W P Mullins,Danny Mullins W P Mullins
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,13,20,Gua Du Large (FR),33/1,Rachael Blackmore Henry De Bromhead,Rachael Blackmore Henry De Bromhead
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,14,1,Call Me Lyreen (IRE),50/1,Mr R James 7 Gordon Elliott,Mr R James 7 Gordon Elliott
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,16,14,Irascible (FR),66/1,B J Cooper Henry De Bromhead,B J Cooper Henry De Bromhead
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,17,11,Jesse Evans (IRE),28/1,Sean Flanagan Noel Meade,Sean Flanagan Noel Meade
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,18,10,I Like To Move It,8/1,Sam Twiston-Davies Nigel Twiston-Davies,Sam Twiston-Davies Nigel Twiston-Davies
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,20,23,Bua Boy (IRE),50/1,D G Hogan Denis Gerard Hogan,D G Hogan Denis Gerard Hogan
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,21,6,Dysart Diamond (IRE),66/1,Jack Foley 3 W P Mullins,Jack Foley 3 W P Mullins
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,22,21,Eclair De Beaufeu (FR),50/1,Jordan Gainford 3 Gordon Elliott,Jordan Gainford 3 Gordon Elliott
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,23,3,Tritonic,40/1,A P Heskin Alan King,A P Heskin Alan King
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,F,9,Cask Mate (IRE),80/1,Denis O'Regan Noel Meade,Denis O'Regan Noel Meade
2022,Fri/18/Mar,02:10,McCoy Contractors County Handicap Hurdle (Grade 3) (GBB Race),Cheltenham,F,22,Tax For Max (GER),28/1,Sean O'Keeffe W P Mullins,Sean O'Keeffe W P Mullins
2023,Thu/16/Mar,04:50,Jack De Bromhead Mares' Novices' Hurdle (Grade 2) (The Dawn Run Mares' Novices' Hurdle) (GBB),Cheltenham,1,3,You Wear It Well,16/1,Gavin Sheehan Jamie Snowden,Gavin Sheehan Jamie Snowden
2023,Thu/16/Mar,04:50,Jack De Bromhead Mares' Novices' Hurdle (Grade 2) (The Dawn Run Mares' Novices' Hurdle) (GBB),Cheltenham,2,2,Magical Zoe (IRE),15/2,A P Heskin Henry De Bromhead,A P Heskin Henry De Bromhead
2023,Thu/16/Mar,04:50,Jack De Bromhead Mares' Novices' Hurdle (Grade 2) (The Dawn Run Mares' Novices' Hurdle) (GBB),Cheltenham,4,1,Luccia,6/4F,Nico de Boinville Nicky Henderson,Nico de Boinville Nicky Henderson
2023,Thu/16/Mar,04:50,Jack De Bromhead Mares' Novices' Hurdle (Grade 2) (The Dawn Run Mares' Novices' Hurdle) (GBB),Cheltenham,6,17,Shecouldbeanything (IRE),66/1,Jordan Gainford Gordon Elliott,Jordan Gainford Gordon Elliott
2023,Thu/16/Mar,04:50,Jack De Bromhead Mares' Novices' Hurdle (Grade 2) (The Dawn Run Mares' Novices' Hurdle) (GBB),Cheltenham,7,7,Endless Escape (IRE),125/1,Ben Jones Ben Clarke,Ben Jones Ben Clarke
2023,Thu/16/Mar,04:50,Jack De Bromhead Mares' Novices' Hurdle (Grade 2) (The Dawn Run Mares' Novices' Hurdle) (GBB),Cheltenham,8,8,Foxy Girl (FR),13/2,Rachael Blackmore Henry De Bromhead,Rachael Blackmore Henry De Bromhead
